work_id,shift_amount,anchor_perf_id,target_perf_id,anchor_audio_file,target_audio_file
154904,-1,553665,1141585,154904_553665_Anchor_shift-1.wav,154904_1141585_Target_shift-1.wav
154913,0,803935,1169743,154913_803935_Anchor_shift0.wav,154913_1169743_Target_shift0.wav
154913,1,803935,1169743,154913_803935_Anchor_shift+1.wav,154913_1169743_Target_shift+1.wav
154913,-1,803935,1169743,154913_803935_Anchor_shift-1.wav,154913_1169743_Target_shift-1.wav
154953,0,1084984,1211100,154953_1084984_Anchor_shift0.wav,154953_1211100_Target_shift0.wav
154953,1,1084984,1211100,154953_1084984_Anchor_shift+1.wav,154953_1211100_Target_shift+1.wav
154953,-1,1084984,1211100,154953_1084984_Anchor_shift-1.wav,154953_1211100_Target_shift-1.wav
155026,0,1000226,1562920,155026_1000226_Anchor_shift0.wav,155026_1562920_Target_shift0.wav
155026,1,1000226,1562920,155026_1000226_Anchor_shift+1.wav,155026_1562920_Target_shift+1.wav
155026,-1,1000226,1562920,155026_1000226_Anchor_shift-1.wav,155026_1562920_Target_shift-1.wav
155201,0,1082540,1488526,155201_1082540_Anchor_shift0.wav,155201_1488526_Target_shift0.wav
155201,1,1082540,1488526,155201_1082540_Anchor_shift+1.wav,155201_1488526_Target_shift+1.wav
155201,-1,1082540,1488526,155201_1082540_Anchor_shift-1.wav,155201_1488526_Target_shift-1.wav
155629,0,473302,811252,155629_473302_Anchor_shift0.wav,155629_811252_Target_shift0.wav
155629,1,473302,811252,155629_473302_Anchor_shift+1.wav,155629_811252_Target_shift+1.wav
155629,-1,473302,811252,155629_473302_Anchor_shift-1.wav,155629_811252_Target_shift-1.wav
155870,0,1507095,1528321,155870_1507095_Anchor_shift0.wav,155870_1528321_Target_shift0.wav
155870,1,1507095,1528321,155870_1507095_Anchor_shift+1.wav,155870_1528321_Target_shift+1.wav
155870,-1,1507095,1528321,155870_1507095_Anchor_shift-1.wav,155870_1528321_Target_shift-1.wav
155872,0,1582267,844973,155872_1582267_Anchor_shift0.wav,155872_844973_Target_shift0.wav
155872,1,1582267,844973,155872_1582267_Anchor_shift+1.wav,155872_844973_Target_shift+1.wav
155872,-1,1582267,844973,155872_1582267_Anchor_shift-1.wav,155872_844973_Target_shift-1.wav
156340,0,1529682,1546498,156340_1529682_Anchor_shift0.wav,156340_1546498_Target_shift0.wav
156340,1,1529682,1546498,156340_1529682_Anchor_shift+1.wav,156340_1546498_Target_shift+1.wav
156340,-1,1529682,1546498,156340_1529682_Anchor_shift-1.wav,156340_1546498_Target_shift-1.wav
156399,0,1118006,480429,156399_1118006_Anchor_shift0.wav,156399_480429_Target_shift0.wav
156399,1,1118006,480429,156399_1118006_Anchor_shift+1.wav,156399_480429_Target_shift+1.wav
156399,-1,1118006,480429,156399_1118006_Anchor_shift-1.wav,156399_480429_Target_shift-1.wav
156674,0,1457243,791657,156674_1457243_Anchor_shift0.wav,156674_791657_Target_shift0.wav
156674,1,1457243,791657,156674_1457243_Anchor_shift+1.wav,156674_791657_Target_shift+1.wav
156674,-1,1457243,791657,156674_1457243_Anchor_shift-1.wav,156674_791657_Target_shift-1.wav
156821,0,485244,485728,156821_485244_Anchor_shift0.wav,156821_485728_Target_shift0.wav
156821,1,485244,485728,156821_485244_Anchor_shift+1.wav,156821_485728_Target_shift+1.wav
156821,-1,485244,485728,156821_485244_Anchor_shift-1.wav,156821_485728_Target_shift-1.wav
156902,0,1055856,1096395,156902_1055856_Anchor_shift0.wav,156902_1096395_Target_shift0.wav
156902,1,1055856,1096395,156902_1055856_Anchor_shift+1.wav,156902_1096395_Target_shift+1.wav
156902,-1,1055856,1096395,156902_1055856_Anchor_shift-1.wav,156902_1096395_Target_shift-1.wav
157095,0,488254,488263,157095_488254_Anchor_shift0.wav,157095_488263_Target_shift0.wav
157095,1,488254,488263,157095_488254_Anchor_shift+1.wav,157095_488263_Target_shift+1.wav
157095,-1,488254,488263,157095_488254_Anchor_shift-1.wav,157095_488263_Target_shift-1.wav
158173,0,500159,1510449,158173_500159_Anchor_shift0.wav,158173_1510449_Target_shift0.wav
158173,1,500159,1510449,158173_500159_Anchor_shift+1.wav,158173_1510449_Target_shift+1.wav
158173,-1,500159,1510449,158173_500159_Anchor_shift-1.wav,158173_1510449_Target_shift-1.wav
158205,0,883367,1754833,158205_883367_Anchor_shift0.wav,158205_1754833_Target_shift0.wav
158205,1,883367,1754833,158205_883367_Anchor_shift+1.wav,158205_1754833_Target_shift+1.wav
158205,-1,883367,1754833,158205_883367_Anchor_shift-1.wav,158205_1754833_Target_shift-1.wav
158488,0,1152393,1396546,158488_1152393_Anchor_shift0.wav,158488_1396546_Target_shift0.wav
158488,1,1152393,1396546,158488_1152393_Anchor_shift+1.wav,158488_1396546_Target_shift+1.wav
158488,-1,1152393,1396546,158488_1152393_Anchor_shift-1.wav,158488_1396546_Target_shift-1.wav
158926,0,1577069,668592,158926_1577069_Anchor_shift0.wav,158926_668592_Target_shift0.wav
158926,1,1577069,668592,158926_1577069_Anchor_shift+1.wav,158926_668592_Target_shift+1.wav
158926,-1,1577069,668592,158926_1577069_Anchor_shift-1.wav,158926_668592_Target_shift-1.wav
158982,0,1401362,1634116,158982_1401362_Anchor_shift0.wav,158982_1634116_Target_shift0.wav
158982,1,1401362,1634116,158982_1401362_Anchor_shift+1.wav,158982_1634116_Target_shift+1.wav
158982,-1,1401362,1634116,158982_1401362_Anchor_shift-1.wav,158982_1634116_Target_shift-1.wav
159013,0,508112,672095,159013_508112_Anchor_shift0.wav,159013_672095_Target_shift0.wav
159013,1,508112,672095,159013_508112_Anchor_shift+1.wav,159013_672095_Target_shift+1.wav
159013,-1,508112,672095,159013_508112_Anchor_shift-1.wav,159013_672095_Target_shift-1.wav
159083,0,585226,607878,159083_585226_Anchor_shift0.wav,159083_607878_Target_shift0.wav
159083,1,585226,607878,159083_585226_Anchor_shift+1.wav,159083_607878_Target_shift+1.wav
159083,-1,585226,607878,159083_585226_Anchor_shift-1.wav,159083_607878_Target_shift-1.wav
159105,0,556164,1154698,159105_556164_Anchor_shift0.wav,159105_1154698_Target_shift0.wav
159105,1,556164,1154698,159105_556164_Anchor_shift+1.wav,159105_1154698_Target_shift+1.wav
159105,-1,556164,1154698,159105_556164_Anchor_shift-1.wav,159105_1154698_Target_shift-1.wav
159584,0,513143,1194952,159584_513143_Anchor_shift0.wav,159584_1194952_Target_shift0.wav
159584,1,513143,1194952,159584_513143_Anchor_shift+1.wav,159584_1194952_Target_shift+1.wav
159584,-1,513143,1194952,159584_513143_Anchor_shift-1.wav,159584_1194952_Target_shift-1.wav
160058,0,1074714,1019645,160058_1074714_Anchor_shift0.wav,160058_1019645_Target_shift0.wav
160058,1,1074714,1019645,160058_1074714_Anchor_shift+1.wav,160058_1019645_Target_shift+1.wav
160058,-1,1074714,1019645,160058_1074714_Anchor_shift-1.wav,160058_1019645_Target_shift-1.wav
160162,0,1272586,605780,160162_1272586_Anchor_shift0.wav,160162_605780_Target_shift0.wav
160162,1,1272586,605780,160162_1272586_Anchor_shift+1.wav,160162_605780_Target_shift+1.wav
160162,-1,1272586,605780,160162_1272586_Anchor_shift-1.wav,160162_605780_Target_shift-1.wav
160216,0,1251330,1471756,160216_1251330_Anchor_shift0.wav,160216_1471756_Target_shift0.wav
160216,1,1251330,1471756,160216_1251330_Anchor_shift+1.wav,160216_1471756_Target_shift+1.wav
160216,-1,1251330,1471756,160216_1251330_Anchor_shift-1.wav,160216_1471756_Target_shift-1.wav
160262,0,520915,1126189,160262_520915_Anchor_shift0.wav,160262_1126189_Target_shift0.wav
160262,1,520915,1126189,160262_520915_Anchor_shift+1.wav,160262_1126189_Target_shift+1.wav
160262,-1,520915,1126189,160262_520915_Anchor_shift-1.wav,160262_1126189_Target_shift-1.wav
160332,0,519236,1014571,160332_519236_Anchor_shift0.wav,160332_1014571_Target_shift0.wav
160332,1,519236,1014571,160332_519236_Anchor_shift+1.wav,160332_1014571_Target_shift+1.wav
160332,-1,519236,1014571,160332_519236_Anchor_shift-1.wav,160332_1014571_Target_shift-1.wav
160595,0,1236248,1395408,160595_1236248_Anchor_shift0.wav,160595_1395408_Target_shift0.wav
160595,1,1236248,1395408,160595_1236248_Anchor_shift+1.wav,160595_1395408_Target_shift+1.wav
160595,-1,1236248,1395408,160595_1236248_Anchor_shift-1.wav,160595_1395408_Target_shift-1.wav
160849,0,522838,1720679,160849_522838_Anchor_shift0.wav,160849_1720679_Target_shift0.wav
160849,1,522838,1720679,160849_522838_Anchor_shift+1.wav,160849_1720679_Target_shift+1.wav
160849,-1,522838,1720679,160849_522838_Anchor_shift-1.wav,160849_1720679_Target_shift-1.wav
161002,0,1224864,523710,161002_1224864_Anchor_shift0.wav,161002_523710_Target_shift0.wav
161002,1,1224864,523710,161002_1224864_Anchor_shift+1.wav,161002_523710_Target_shift+1.wav
161002,-1,1224864,523710,161002_1224864_Anchor_shift-1.wav,161002_523710_Target_shift-1.wav
161186,0,1508953,1107060,161186_1508953_Anchor_shift0.wav,161186_1107060_Target_shift0.wav
161186,1,1508953,1107060,161186_1508953_Anchor_shift+1.wav,161186_1107060_Target_shift+1.wav
161186,-1,1508953,1107060,161186_1508953_Anchor_shift-1.wav,161186_1107060_Target_shift-1.wav
161313,0,731495,887785,161313_731495_Anchor_shift0.wav,161313_887785_Target_shift0.wav
161313,1,731495,887785,161313_731495_Anchor_shift+1.wav,161313_887785_Target_shift+1.wav
161313,-1,731495,887785,161313_731495_Anchor_shift-1.wav,161313_887785_Target_shift-1.wav
161315,0,526075,621937,161315_526075_Anchor_shift0.wav,161315_621937_Target_shift0.wav
161315,1,526075,621937,161315_526075_Anchor_shift+1.wav,161315_621937_Target_shift+1.wav
161315,-1,526075,621937,161315_526075_Anchor_shift-1.wav,161315_621937_Target_shift-1.wav
161325,0,1224254,526093,161325_1224254_Anchor_shift0.wav,161325_526093_Target_shift0.wav
161325,1,1224254,526093,161325_1224254_Anchor_shift+1.wav,161325_526093_Target_shift+1.wav
161325,-1,1224254,526093,161325_1224254_Anchor_shift-1.wav,161325_526093_Target_shift-1.wav
161983,0,1394820,531193,161983_1394820_Anchor_shift0.wav,161983_531193_Target_shift0.wav
161983,1,1394820,531193,161983_1394820_Anchor_shift+1.wav,161983_531193_Target_shift+1.wav
161983,-1,1394820,531193,161983_1394820_Anchor_shift-1.wav,161983_531193_Target_shift-1.wav
162347,0,1312696,1312744,162347_1312696_Anchor_shift0.wav,162347_1312744_Target_shift0.wav
162347,1,1312696,1312744,162347_1312696_Anchor_shift+1.wav,162347_1312744_Target_shift+1.wav
162347,-1,1312696,1312744,162347_1312696_Anchor_shift-1.wav,162347_1312744_Target_shift-1.wav
162368,0,1191478,573141,162368_1191478_Anchor_shift0.wav,162368_573141_Target_shift0.wav
162368,1,1191478,573141,162368_1191478_Anchor_shift+1.wav,162368_573141_Target_shift+1.wav
162368,-1,1191478,573141,162368_1191478_Anchor_shift-1.wav,162368_573141_Target_shift-1.wav
162684,0,1464108,992802,162684_1464108_Anchor_shift0.wav,162684_992802_Target_shift0.wav
162684,1,1464108,992802,162684_1464108_Anchor_shift+1.wav,162684_992802_Target_shift+1.wav
162684,-1,1464108,992802,162684_1464108_Anchor_shift-1.wav,162684_992802_Target_shift-1.wav
162687,0,711307,1595969,162687_711307_Anchor_shift0.wav,162687_1595969_Target_shift0.wav
162687,1,711307,1595969,162687_711307_Anchor_shift+1.wav,162687_1595969_Target_shift+1.wav
162687,-1,711307,1595969,162687_711307_Anchor_shift-1.wav,162687_1595969_Target_shift-1.wav
163226,0,657325,1588017,163226_657325_Anchor_shift0.wav,163226_1588017_Target_shift0.wav
163226,1,657325,1588017,163226_657325_Anchor_shift+1.wav,163226_1588017_Target_shift+1.wav
163226,-1,657325,1588017,163226_657325_Anchor_shift-1.wav,163226_1588017_Target_shift-1.wav
163370,0,542481,542503,163370_542481_Anchor_shift0.wav,163370_542503_Target_shift0.wav
163370,1,542481,542503,163370_542481_Anchor_shift+1.wav,163370_542503_Target_shift+1.wav
163370,-1,542481,542503,163370_542481_Anchor_shift-1.wav,163370_542503_Target_shift-1.wav
163475,0,543244,1136631,163475_543244_Anchor_shift0.wav,163475_1136631_Target_shift0.wav
163475,1,543244,1136631,163475_543244_Anchor_shift+1.wav,163475_1136631_Target_shift+1.wav
163475,-1,543244,1136631,163475_543244_Anchor_shift-1.wav,163475_1136631_Target_shift-1.wav
163517,0,623667,1674436,163517_623667_Anchor_shift0.wav,163517_1674436_Target_shift0.wav
163517,1,623667,1674436,163517_623667_Anchor_shift+1.wav,163517_1674436_Target_shift+1.wav
163517,-1,623667,1674436,163517_623667_Anchor_shift-1.wav,163517_1674436_Target_shift-1.wav
163830,0,873091,1636932,163830_873091_Anchor_shift0.wav,163830_1636932_Target_shift0.wav
163830,1,873091,1636932,163830_873091_Anchor_shift+1.wav,163830_1636932_Target_shift+1.wav
163830,-1,873091,1636932,163830_873091_Anchor_shift-1.wav,163830_1636932_Target_shift-1.wav
163920,0,664404,1095444,163920_664404_Anchor_shift0.wav,163920_1095444_Target_shift0.wav
163920,1,664404,1095444,163920_664404_Anchor_shift+1.wav,163920_1095444_Target_shift+1.wav
163920,-1,664404,1095444,163920_664404_Anchor_shift-1.wav,163920_1095444_Target_shift-1.wav
164065,0,548033,547929,164065_548033_Anchor_shift0.wav,164065_547929_Target_shift0.wav
164065,1,548033,547929,164065_548033_Anchor_shift+1.wav,164065_547929_Target_shift+1.wav
164065,-1,548033,547929,164065_548033_Anchor_shift-1.wav,164065_547929_Target_shift-1.wav
164136,0,727006,1683511,164136_727006_Anchor_shift0.wav,164136_1683511_Target_shift0.wav
164136,1,727006,1683511,164136_727006_Anchor_shift+1.wav,164136_1683511_Target_shift+1.wav
164136,-1,727006,1683511,164136_727006_Anchor_shift-1.wav,164136_1683511_Target_shift-1.wav
164257,0,594230,1022227,164257_594230_Anchor_shift0.wav,164257_1022227_Target_shift0.wav
164257,1,594230,1022227,164257_594230_Anchor_shift+1.wav,164257_1022227_Target_shift+1.wav
164257,-1,594230,1022227,164257_594230_Anchor_shift-1.wav,164257_1022227_Target_shift-1.wav
164640,0,1063976,1657345,164640_1063976_Anchor_shift0.wav,164640_1657345_Target_shift0.wav
164640,1,1063976,1657345,164640_1063976_Anchor_shift+1.wav,164640_1657345_Target_shift+1.wav
164640,-1,1063976,1657345,164640_1063976_Anchor_shift-1.wav,164640_1657345_Target_shift-1.wav
164686,0,805742,1473915,164686_805742_Anchor_shift0.wav,164686_1473915_Target_shift0.wav
164686,1,805742,1473915,164686_805742_Anchor_shift+1.wav,164686_1473915_Target_shift+1.wav
164686,-1,805742,1473915,164686_805742_Anchor_shift-1.wav,164686_1473915_Target_shift-1.wav
164878,0,1149485,932564,164878_1149485_Anchor_shift0.wav,164878_932564_Target_shift0.wav
164878,1,1149485,932564,164878_1149485_Anchor_shift+1.wav,164878_932564_Target_shift+1.wav
164878,-1,1149485,932564,164878_1149485_Anchor_shift-1.wav,164878_932564_Target_shift-1.wav
164879,0,1082488,555412,164879_1082488_Anchor_shift0.wav,164879_555412_Target_shift0.wav
164879,1,1082488,555412,164879_1082488_Anchor_shift+1.wav,164879_555412_Target_shift+1.wav
164879,-1,1082488,555412,164879_1082488_Anchor_shift-1.wav,164879_555412_Target_shift-1.wav
165015,0,1195528,1071115,165015_1195528_Anchor_shift0.wav,165015_1071115_Target_shift0.wav
165015,1,1195528,1071115,165015_1195528_Anchor_shift+1.wav,165015_1071115_Target_shift+1.wav
165015,-1,1195528,1071115,165015_1195528_Anchor_shift-1.wav,165015_1071115_Target_shift-1.wav
165081,0,557402,570034,165081_557402_Anchor_shift0.wav,165081_570034_Target_shift0.wav
165081,1,557402,570034,165081_557402_Anchor_shift+1.wav,165081_570034_Target_shift+1.wav
165081,-1,557402,570034,165081_557402_Anchor_shift-1.wav,165081_570034_Target_shift-1.wav
165411,0,1228475,1399310,165411_1228475_Anchor_shift0.wav,165411_1399310_Target_shift0.wav
165411,1,1228475,1399310,165411_1228475_Anchor_shift+1.wav,165411_1399310_Target_shift+1.wav
165411,-1,1228475,1399310,165411_1228475_Anchor_shift-1.wav,165411_1399310_Target_shift-1.wav
165431,0,1615621,1734852,165431_1615621_Anchor_shift0.wav,165431_1734852_Target_shift0.wav
165431,1,1615621,1734852,165431_1615621_Anchor_shift+1.wav,165431_1734852_Target_shift+1.wav
165431,-1,1615621,1734852,165431_1615621_Anchor_shift-1.wav,165431_1734852_Target_shift-1.wav
165699,0,561935,1063973,165699_561935_Anchor_shift0.wav,165699_1063973_Target_shift0.wav
165699,1,561935,1063973,165699_561935_Anchor_shift+1.wav,165699_1063973_Target_shift+1.wav
165699,-1,561935,1063973,165699_561935_Anchor_shift-1.wav,165699_1063973_Target_shift-1.wav
165814,0,1092903,1590008,165814_1092903_Anchor_shift0.wav,165814_1590008_Target_shift0.wav
165814,1,1092903,1590008,165814_1092903_Anchor_shift+1.wav,165814_1590008_Target_shift+1.wav
165814,-1,1092903,1590008,165814_1092903_Anchor_shift-1.wav,165814_1590008_Target_shift-1.wav
165923,0,646381,563804,165923_646381_Anchor_shift0.wav,165923_563804_Target_shift0.wav
165923,1,646381,563804,165923_646381_Anchor_shift+1.wav,165923_563804_Target_shift+1.wav
165923,-1,646381,563804,165923_646381_Anchor_shift-1.wav,165923_563804_Target_shift-1.wav
166392,0,1396249,566793,166392_1396249_Anchor_shift0.wav,166392_566793_Target_shift0.wav
166392,1,1396249,566793,166392_1396249_Anchor_shift+1.wav,166392_566793_Target_shift+1.wav
166392,-1,1396249,566793,166392_1396249_Anchor_shift-1.wav,166392_566793_Target_shift-1.wav
166891,0,924310,1408994,166891_924310_Anchor_shift0.wav,166891_1408994_Target_shift0.wav
166891,1,924310,1408994,166891_924310_Anchor_shift+1.wav,166891_1408994_Target_shift+1.wav
166891,-1,924310,1408994,166891_924310_Anchor_shift-1.wav,166891_1408994_Target_shift-1.wav
167179,0,1521013,1697461,167179_1521013_Anchor_shift0.wav,167179_1697461_Target_shift0.wav
167179,1,1521013,1697461,167179_1521013_Anchor_shift+1.wav,167179_1697461_Target_shift+1.wav
167179,-1,1521013,1697461,167179_1521013_Anchor_shift-1.wav,167179_1697461_Target_shift-1.wav
167197,0,1015033,1015080,167197_1015033_Anchor_shift0.wav,167197_1015080_Target_shift0.wav
167197,1,1015033,1015080,167197_1015033_Anchor_shift+1.wav,167197_1015080_Target_shift+1.wav
167197,-1,1015033,1015080,167197_1015033_Anchor_shift-1.wav,167197_1015080_Target_shift-1.wav
167277,0,1194894,972267,167277_1194894_Anchor_shift0.wav,167277_972267_Target_shift0.wav
167277,1,1194894,972267,167277_1194894_Anchor_shift+1.wav,167277_972267_Target_shift+1.wav
167277,-1,1194894,972267,167277_1194894_Anchor_shift-1.wav,167277_972267_Target_shift-1.wav
167556,0,575131,1677213,167556_575131_Anchor_shift0.wav,167556_1677213_Target_shift0.wav
167556,1,575131,1677213,167556_575131_Anchor_shift+1.wav,167556_1677213_Target_shift+1.wav
167556,-1,575131,1677213,167556_575131_Anchor_shift-1.wav,167556_1677213_Target_shift-1.wav
167658,0,575924,783603,167658_575924_Anchor_shift0.wav,167658_783603_Target_shift0.wav
167658,1,575924,783603,167658_575924_Anchor_shift+1.wav,167658_783603_Target_shift+1.wav
167658,-1,575924,783603,167658_575924_Anchor_shift-1.wav,167658_783603_Target_shift-1.wav
167723,0,1636456,980984,167723_1636456_Anchor_shift0.wav,167723_980984_Target_shift0.wav
167723,1,1636456,980984,167723_1636456_Anchor_shift+1.wav,167723_980984_Target_shift+1.wav
167723,-1,1636456,980984,167723_1636456_Anchor_shift-1.wav,167723_980984_Target_shift-1.wav
167996,0,778673,1040323,167996_778673_Anchor_shift0.wav,167996_1040323_Target_shift0.wav
167996,1,778673,1040323,167996_778673_Anchor_shift+1.wav,167996_1040323_Target_shift+1.wav
167996,-1,778673,1040323,167996_778673_Anchor_shift-1.wav,167996_1040323_Target_shift-1.wav
168014,0,578352,1298247,168014_578352_Anchor_shift0.wav,168014_1298247_Target_shift0.wav
168014,1,578352,1298247,168014_578352_Anchor_shift+1.wav,168014_1298247_Target_shift+1.wav
168014,-1,578352,1298247,168014_578352_Anchor_shift-1.wav,168014_1298247_Target_shift-1.wav
168819,0,582717,628479,168819_582717_Anchor_shift0.wav,168819_628479_Target_shift0.wav
168819,1,582717,628479,168819_582717_Anchor_shift+1.wav,168819_628479_Target_shift+1.wav
168819,-1,582717,628479,168819_582717_Anchor_shift-1.wav,168819_628479_Target_shift-1.wav
168832,0,1349016,1544990,168832_1349016_Anchor_shift0.wav,168832_1544990_Target_shift0.wav
168832,1,1349016,1544990,168832_1349016_Anchor_shift+1.wav,168832_1544990_Target_shift+1.wav
168832,-1,1349016,1544990,168832_1349016_Anchor_shift-1.wav,168832_1544990_Target_shift-1.wav
168937,0,1415312,1588472,168937_1415312_Anchor_shift0.wav,168937_1588472_Target_shift0.wav
168937,1,1415312,1588472,168937_1415312_Anchor_shift+1.wav,168937_1588472_Target_shift+1.wav
168937,-1,1415312,1588472,168937_1415312_Anchor_shift-1.wav,168937_1588472_Target_shift-1.wav
169130,0,861655,696060,169130_861655_Anchor_shift0.wav,169130_696060_Target_shift0.wav
169130,1,861655,696060,169130_861655_Anchor_shift+1.wav,169130_696060_Target_shift+1.wav
169130,-1,861655,696060,169130_861655_Anchor_shift-1.wav,169130_696060_Target_shift-1.wav
169857,0,589796,1005703,169857_589796_Anchor_shift0.wav,169857_1005703_Target_shift0.wav
169857,1,589796,1005703,169857_589796_Anchor_shift+1.wav,169857_1005703_Target_shift+1.wav
169857,-1,589796,1005703,169857_589796_Anchor_shift-1.wav,169857_1005703_Target_shift-1.wav
170116,0,1167914,1174650,170116_1167914_Anchor_shift0.wav,170116_1174650_Target_shift0.wav
170116,1,1167914,1174650,170116_1167914_Anchor_shift+1.wav,170116_1174650_Target_shift+1.wav
170116,-1,1167914,1174650,170116_1167914_Anchor_shift-1.wav,170116_1174650_Target_shift-1.wav
170352,0,1050295,1209369,170352_1050295_Anchor_shift0.wav,170352_1209369_Target_shift0.wav
170352,1,1050295,1209369,170352_1050295_Anchor_shift+1.wav,170352_1209369_Target_shift+1.wav
170352,-1,1050295,1209369,170352_1050295_Anchor_shift-1.wav,170352_1209369_Target_shift-1.wav
170366,0,592795,1362382,170366_592795_Anchor_shift0.wav,170366_1362382_Target_shift0.wav
170366,1,592795,1362382,170366_592795_Anchor_shift+1.wav,170366_1362382_Target_shift+1.wav
170366,-1,592795,1362382,170366_592795_Anchor_shift-1.wav,170366_1362382_Target_shift-1.wav
170401,0,593103,911399,170401_593103_Anchor_shift0.wav,170401_911399_Target_shift0.wav
170401,1,593103,911399,170401_593103_Anchor_shift+1.wav,170401_911399_Target_shift+1.wav
170401,-1,593103,911399,170401_593103_Anchor_shift-1.wav,170401_911399_Target_shift-1.wav
170983,0,679419,1360014,170983_679419_Anchor_shift0.wav,170983_1360014_Target_shift0.wav
170983,1,679419,1360014,170983_679419_Anchor_shift+1.wav,170983_1360014_Target_shift+1.wav
170983,-1,679419,1360014,170983_679419_Anchor_shift-1.wav,170983_1360014_Target_shift-1.wav
171144,0,1498356,596336,171144_1498356_Anchor_shift0.wav,171144_596336_Target_shift0.wav
171144,1,1498356,596336,171144_1498356_Anchor_shift+1.wav,171144_596336_Target_shift+1.wav
171144,-1,1498356,596336,171144_1498356_Anchor_shift-1.wav,171144_596336_Target_shift-1.wav
171975,0,601391,659748,171975_601391_Anchor_shift0.wav,171975_659748_Target_shift0.wav
171975,1,601391,659748,171975_601391_Anchor_shift+1.wav,171975_659748_Target_shift+1.wav
171975,-1,601391,659748,171975_601391_Anchor_shift-1.wav,171975_659748_Target_shift-1.wav
172590,0,783848,1166790,172590_783848_Anchor_shift0.wav,172590_1166790_Target_shift0.wav
172590,1,783848,1166790,172590_783848_Anchor_shift+1.wav,172590_1166790_Target_shift+1.wav
172590,-1,783848,1166790,172590_783848_Anchor_shift-1.wav,172590_1166790_Target_shift-1.wav
173036,0,607946,914555,173036_607946_Anchor_shift0.wav,173036_914555_Target_shift0.wav
173036,1,607946,914555,173036_607946_Anchor_shift+1.wav,173036_914555_Target_shift+1.wav
173036,-1,607946,914555,173036_607946_Anchor_shift-1.wav,173036_914555_Target_shift-1.wav
173156,0,898823,975807,173156_898823_Anchor_shift0.wav,173156_975807_Target_shift0.wav
173156,1,898823,975807,173156_898823_Anchor_shift+1.wav,173156_975807_Target_shift+1.wav
173156,-1,898823,975807,173156_898823_Anchor_shift-1.wav,173156_975807_Target_shift-1.wav
173512,0,1224358,1057846,173512_1224358_Anchor_shift0.wav,173512_1057846_Target_shift0.wav
173512,1,1224358,1057846,173512_1224358_Anchor_shift+1.wav,173512_1057846_Target_shift+1.wav
173512,-1,1224358,1057846,173512_1224358_Anchor_shift-1.wav,173512_1057846_Target_shift-1.wav
174326,0,858656,995909,174326_858656_Anchor_shift0.wav,174326_995909_Target_shift0.wav
174326,1,858656,995909,174326_858656_Anchor_shift+1.wav,174326_995909_Target_shift+1.wav
174326,-1,858656,995909,174326_858656_Anchor_shift-1.wav,174326_995909_Target_shift-1.wav
174973,0,1674398,620975,174973_1674398_Anchor_shift0.wav,174973_620975_Target_shift0.wav
174973,1,1674398,620975,174973_1674398_Anchor_shift+1.wav,174973_620975_Target_shift+1.wav
174973,-1,1674398,620975,174973_1674398_Anchor_shift-1.wav,174973_620975_Target_shift-1.wav
175002,0,1558371,638191,175002_1558371_Anchor_shift0.wav,175002_638191_Target_shift0.wav
175002,1,1558371,638191,175002_1558371_Anchor_shift+1.wav,175002_638191_Target_shift+1.wav
175002,-1,1558371,638191,175002_1558371_Anchor_shift-1.wav,175002_638191_Target_shift-1.wav
175159,0,622238,622222,175159_622238_Anchor_shift0.wav,175159_622222_Target_shift0.wav
175159,1,622238,622222,175159_622238_Anchor_shift+1.wav,175159_622222_Target_shift+1.wav
175159,-1,622238,622222,175159_622238_Anchor_shift-1.wav,175159_622222_Target_shift-1.wav
175969,0,910387,965512,175969_910387_Anchor_shift0.wav,175969_965512_Target_shift0.wav
175969,1,910387,965512,175969_910387_Anchor_shift+1.wav,175969_965512_Target_shift+1.wav
175969,-1,910387,965512,175969_910387_Anchor_shift-1.wav,175969_965512_Target_shift-1.wav
175980,0,628905,1589923,175980_628905_Anchor_shift0.wav,175980_1589923_Target_shift0.wav
175980,1,628905,1589923,175980_628905_Anchor_shift+1.wav,175980_1589923_Target_shift+1.wav
175980,-1,628905,1589923,175980_628905_Anchor_shift-1.wav,175980_1589923_Target_shift-1.wav
176914,0,636518,1194233,176914_636518_Anchor_shift0.wav,176914_1194233_Target_shift0.wav
176914,1,636518,1194233,176914_636518_Anchor_shift+1.wav,176914_1194233_Target_shift+1.wav
176914,-1,636518,1194233,176914_636518_Anchor_shift-1.wav,176914_1194233_Target_shift-1.wav
177007,0,1054799,650892,177007_1054799_Anchor_shift0.wav,177007_650892_Target_shift0.wav
177007,1,1054799,650892,177007_1054799_Anchor_shift+1.wav,177007_650892_Target_shift+1.wav
177007,-1,1054799,650892,177007_1054799_Anchor_shift-1.wav,177007_650892_Target_shift-1.wav
178155,0,995597,1558657,178155_995597_Anchor_shift0.wav,178155_1558657_Target_shift0.wav
178155,1,995597,1558657,178155_995597_Anchor_shift+1.wav,178155_1558657_Target_shift+1.wav
178155,-1,995597,1558657,178155_995597_Anchor_shift-1.wav,178155_1558657_Target_shift-1.wav
178520,0,811877,746059,178520_811877_Anchor_shift0.wav,178520_746059_Target_shift0.wav
178520,1,811877,746059,178520_811877_Anchor_shift+1.wav,178520_746059_Target_shift+1.wav
178520,-1,811877,746059,178520_811877_Anchor_shift-1.wav,178520_746059_Target_shift-1.wav
