work_id,anchor_perf_id,target_perf_id,anchor_audio_file,target_audio_file
116256,693526,1550279,116256_693526_Anchor_Chorus.wav,116256_1550279_Target_Chorus.wav
116648,147160,870091,116648_147160_Anchor_Chorus.wav,116648_870091_Target_Chorus.wav
116874,263954,477971,116874_263954_Anchor_Chorus.wav,116874_477971_Target_Chorus.wav
116975,904806,754854,116975_904806_Anchor_Chorus.wav,116975_754854_Target_Chorus.wav
116985,148619,1148080,116985_148619_Anchor_Chorus.wav,116985_1148080_Target_Chorus.wav
117297,150993,734830,117297_150993_Anchor_Chorus.wav,117297_734830_Target_Chorus.wav
117304,412595,1104425,117304_412595_Anchor_Chorus.wav,117304_1104425_Target_Chorus.wav
117330,151254,275463,117330_151254_Anchor_Chorus.wav,117330_275463_Target_Chorus.wav
117415,1008698,1099398,117415_1008698_Anchor_Chorus.wav,117415_1099398_Target_Chorus.wav
117419,250656,1264477,117419_250656_Anchor_Chorus.wav,117419_1264477_Target_Chorus.wav
117455,1277481,1391414,117455_1277481_Anchor_Chorus.wav,117455_1391414_Target_Chorus.wav
117546,1007289,1748815,117546_1007289_Anchor_Chorus.wav,117546_1748815_Target_Chorus.wav
117749,155448,1509660,117749_155448_Anchor_Chorus.wav,117749_1509660_Target_Chorus.wav
117811,155689,276215,117811_155689_Anchor_Chorus.wav,117811_276215_Target_Chorus.wav
117978,796170,397295,117978_796170_Anchor_Chorus.wav,117978_397295_Target_Chorus.wav
117989,157135,306667,117989_157135_Anchor_Chorus.wav,117989_306667_Target_Chorus.wav
118089,219070,219075,118089_219070_Anchor_Chorus.wav,118089_219075_Target_Chorus.wav
118168,347829,399668,118168_347829_Anchor_Chorus.wav,118168_399668_Target_Chorus.wav
118262,1508533,1642292,118262_1508533_Anchor_Chorus.wav,118262_1642292_Target_Chorus.wav
118373,347452,1613822,118373_347452_Anchor_Chorus.wav,118373_1613822_Target_Chorus.wav
118379,446520,160253,118379_446520_Anchor_Chorus.wav,118379_160253_Target_Chorus.wav
118408,1428184,335314,118408_1428184_Anchor_Chorus.wav,118408_335314_Target_Chorus.wav
118525,315549,1151986,118525_315549_Anchor_Chorus.wav,118525_1151986_Target_Chorus.wav
118683,477926,528780,118683_477926_Anchor_Chorus.wav,118683_528780_Target_Chorus.wav
118713,163033,162423,118713_163033_Anchor_Chorus.wav,118713_162423_Target_Chorus.wav
118849,1634033,1137272,118849_1634033_Anchor_Chorus.wav,118849_1137272_Target_Chorus.wav
119508,167109,750267,119508_167109_Anchor_Chorus.wav,119508_750267_Target_Chorus.wav
119515,902836,1052855,119515_902836_Anchor_Chorus.wav,119515_1052855_Target_Chorus.wav
119676,127704,710173,119676_127704_Anchor_Chorus.wav,119676_710173_Target_Chorus.wav
119724,1139849,271818,119724_1139849_Anchor_Chorus.wav,119724_271818_Target_Chorus.wav
119901,858974,1614103,119901_858974_Anchor_Chorus.wav,119901_1614103_Target_Chorus.wav
120063,1107567,1413371,120063_1107567_Anchor_Chorus.wav,120063_1413371_Target_Chorus.wav
120236,1172891,1312157,120236_1172891_Anchor_Chorus.wav,120236_1312157_Target_Chorus.wav
120738,1513993,1644962,120738_1513993_Anchor_Chorus.wav,120738_1644962_Target_Chorus.wav
120777,493552,884650,120777_493552_Anchor_Chorus.wav,120777_884650_Target_Chorus.wav
121217,1403924,1637703,121217_1403924_Anchor_Chorus.wav,121217_1637703_Target_Chorus.wav
121324,181710,181646,121324_181710_Anchor_Chorus.wav,121324_181646_Target_Chorus.wav
121325,1496680,181697,121325_1496680_Anchor_Chorus.wav,121325_181697_Target_Chorus.wav
121401,407909,1265703,121401_407909_Anchor_Chorus.wav,121401_1265703_Target_Chorus.wav
121444,222737,409567,121444_222737_Anchor_Chorus.wav,121444_409567_Target_Chorus.wav
121462,492913,1509067,121462_492913_Anchor_Chorus.wav,121462_1509067_Target_Chorus.wav
121598,279683,357723,121598_279683_Anchor_Chorus.wav,121598_357723_Target_Chorus.wav
121662,677644,1161325,121662_677644_Anchor_Chorus.wav,121662_1161325_Target_Chorus.wav
121694,1294165,1730234,121694_1294165_Anchor_Chorus.wav,121694_1730234_Target_Chorus.wav
121804,299127,369835,121804_299127_Anchor_Chorus.wav,121804_369835_Target_Chorus.wav
122008,1325682,1490577,122008_1325682_Anchor_Chorus.wav,122008_1490577_Target_Chorus.wav
122137,193162,1377630,122137_193162_Anchor_Chorus.wav,122137_1377630_Target_Chorus.wav
122141,965436,321815,122141_965436_Anchor_Chorus.wav,122141_321815_Target_Chorus.wav
122192,190646,329545,122192_190646_Anchor_Chorus.wav,122192_329545_Target_Chorus.wav
122193,190656,232590,122193_190656_Anchor_Chorus.wav,122193_232590_Target_Chorus.wav
122348,467180,1289248,122348_467180_Anchor_Chorus.wav,122348_1289248_Target_Chorus.wav
122357,533619,537394,122357_533619_Anchor_Chorus.wav,122357_537394_Target_Chorus.wav
122423,226926,984925,122423_226926_Anchor_Chorus.wav,122423_984925_Target_Chorus.wav
122424,949017,1474147,122424_949017_Anchor_Chorus.wav,122424_1474147_Target_Chorus.wav
122729,884198,1060692,122729_884198_Anchor_Chorus.wav,122729_1060692_Target_Chorus.wav
122745,735530,1448071,122745_735530_Anchor_Chorus.wav,122745_1448071_Target_Chorus.wav
122785,1279364,1543057,122785_1279364_Anchor_Chorus.wav,122785_1543057_Target_Chorus.wav
123105,432883,1528148,123105_432883_Anchor_Chorus.wav,123105_1528148_Target_Chorus.wav
123106,472918,839781,123106_472918_Anchor_Chorus.wav,123106_839781_Target_Chorus.wav
123240,1463221,1489595,123240_1463221_Anchor_Chorus.wav,123240_1489595_Target_Chorus.wav
123315,251818,879308,123315_251818_Anchor_Chorus.wav,123315_879308_Target_Chorus.wav
123537,1095411,1560545,123537_1095411_Anchor_Chorus.wav,123537_1560545_Target_Chorus.wav
123590,490796,361495,123590_490796_Anchor_Chorus.wav,123590_361495_Target_Chorus.wav
123685,206642,1572124,123685_206642_Anchor_Chorus.wav,123685_1572124_Target_Chorus.wav
124067,814003,1531232,124067_814003_Anchor_Chorus.wav,124067_1531232_Target_Chorus.wav
124151,928183,1309944,124151_928183_Anchor_Chorus.wav,124151_1309944_Target_Chorus.wav
124175,210507,940902,124175_210507_Anchor_Chorus.wav,124175_940902_Target_Chorus.wav
124373,262762,693462,124373_262762_Anchor_Chorus.wav,124373_693462_Target_Chorus.wav
124399,399227,713318,124399_399227_Anchor_Chorus.wav,124399_713318_Target_Chorus.wav
124404,659345,733377,124404_659345_Anchor_Chorus.wav,124404_733377_Target_Chorus.wav
124420,673386,754192,124420_673386_Anchor_Chorus.wav,124420_754192_Target_Chorus.wav
124434,218829,1375649,124434_218829_Anchor_Chorus.wav,124434_1375649_Target_Chorus.wav
124637,1237493,713280,124637_1237493_Anchor_Chorus.wav,124637_713280_Target_Chorus.wav
124642,1270391,1377691,124642_1270391_Anchor_Chorus.wav,124642_1377691_Target_Chorus.wav
124653,675209,215188,124653_675209_Anchor_Chorus.wav,124653_215188_Target_Chorus.wav
124718,215774,339642,124718_215774_Anchor_Chorus.wav,124718_339642_Target_Chorus.wav
124778,241371,517703,124778_241371_Anchor_Chorus.wav,124778_517703_Target_Chorus.wav
125101,763696,1262035,125101_763696_Anchor_Chorus.wav,125101_1262035_Target_Chorus.wav
125211,503800,487715,125211_503800_Anchor_Chorus.wav,125211_487715_Target_Chorus.wav
125220,487311,217748,125220_487311_Anchor_Chorus.wav,125220_217748_Target_Chorus.wav
125304,218576,1233664,125304_218576_Anchor_Chorus.wav,125304_1233664_Target_Chorus.wav
125307,1366165,1461419,125307_1366165_Anchor_Chorus.wav,125307_1461419_Target_Chorus.wav
125309,223119,1555065,125309_223119_Anchor_Chorus.wav,125309_1555065_Target_Chorus.wav
125404,432221,219338,125404_432221_Anchor_Chorus.wav,125404_219338_Target_Chorus.wav
125539,769747,813158,125539_769747_Anchor_Chorus.wav,125539_813158_Target_Chorus.wav
125894,221596,351783,125894_221596_Anchor_Chorus.wav,125894_351783_Target_Chorus.wav
125901,357728,973226,125901_357728_Anchor_Chorus.wav,125901_973226_Target_Chorus.wav
126024,222198,1144400,126024_222198_Anchor_Chorus.wav,126024_1144400_Target_Chorus.wav
126063,222835,1652351,126063_222835_Anchor_Chorus.wav,126063_1652351_Target_Chorus.wav
126074,606780,1044097,126074_606780_Anchor_Chorus.wav,126074_1044097_Target_Chorus.wav
126108,1122671,1581210,126108_1122671_Anchor_Chorus.wav,126108_1581210_Target_Chorus.wav
126300,224211,1338438,126300_224211_Anchor_Chorus.wav,126300_1338438_Target_Chorus.wav
126452,225250,1386055,126452_225250_Anchor_Chorus.wav,126452_1386055_Target_Chorus.wav
126478,739580,1509983,126478_739580_Anchor_Chorus.wav,126478_1509983_Target_Chorus.wav
126495,570379,225665,126495_570379_Anchor_Chorus.wav,126495_225665_Target_Chorus.wav
126496,751782,982468,126496_751782_Anchor_Chorus.wav,126496_982468_Target_Chorus.wav
126520,709300,1399045,126520_709300_Anchor_Chorus.wav,126520_1399045_Target_Chorus.wav
126576,577730,577760,126576_577730_Anchor_Chorus.wav,126576_577760_Target_Chorus.wav
126671,561920,1236342,126671_561920_Anchor_Chorus.wav,126671_1236342_Target_Chorus.wav
126789,391032,963907,126789_391032_Anchor_Chorus.wav,126789_963907_Target_Chorus.wav
126840,1679637,725521,126840_1679637_Anchor_Chorus.wav,126840_725521_Target_Chorus.wav
126864,228263,228339,126864_228263_Anchor_Chorus.wav,126864_228339_Target_Chorus.wav
126987,229201,1297463,126987_229201_Anchor_Chorus.wav,126987_1297463_Target_Chorus.wav
127052,701869,1030277,127052_701869_Anchor_Chorus.wav,127052_1030277_Target_Chorus.wav
127079,1420016,1598986,127079_1420016_Anchor_Chorus.wav,127079_1598986_Target_Chorus.wav
127175,231115,503288,127175_231115_Anchor_Chorus.wav,127175_503288_Target_Chorus.wav
127183,969412,980414,127183_969412_Anchor_Chorus.wav,127183_980414_Target_Chorus.wav
127340,492136,1169564,127340_492136_Anchor_Chorus.wav,127340_1169564_Target_Chorus.wav
127536,862609,1077168,127536_862609_Anchor_Chorus.wav,127536_1077168_Target_Chorus.wav
127541,234854,311876,127541_234854_Anchor_Chorus.wav,127541_311876_Target_Chorus.wav
127543,1020078,1381637,127543_1020078_Anchor_Chorus.wav,127543_1381637_Target_Chorus.wav
127617,907264,652916,127617_907264_Anchor_Chorus.wav,127617_652916_Target_Chorus.wav
127732,596677,1127301,127732_596677_Anchor_Chorus.wav,127732_1127301_Target_Chorus.wav
127828,1297157,1538774,127828_1297157_Anchor_Chorus.wav,127828_1538774_Target_Chorus.wav
127878,236947,1008779,127878_236947_Anchor_Chorus.wav,127878_1008779_Target_Chorus.wav
127976,223041,570851,127976_223041_Anchor_Chorus.wav,127976_570851_Target_Chorus.wav
128361,1273604,247764,128361_1273604_Anchor_Chorus.wav,128361_247764_Target_Chorus.wav
128367,860303,1285486,128367_860303_Anchor_Chorus.wav,128367_1285486_Target_Chorus.wav
128540,241548,241652,128540_241548_Anchor_Chorus.wav,128540_241652_Target_Chorus.wav
128743,1297255,913145,128743_1297255_Anchor_Chorus.wav,128743_913145_Target_Chorus.wav
128968,243708,1021672,128968_243708_Anchor_Chorus.wav,128968_1021672_Target_Chorus.wav
128977,886304,921555,128977_886304_Anchor_Chorus.wav,128977_921555_Target_Chorus.wav
129108,452410,1451507,129108_452410_Anchor_Chorus.wav,129108_1451507_Target_Chorus.wav
129302,331880,779710,129302_331880_Anchor_Chorus.wav,129302_779710_Target_Chorus.wav
129361,850978,1039833,129361_850978_Anchor_Chorus.wav,129361_1039833_Target_Chorus.wav
129751,764805,249368,129751_764805_Anchor_Chorus.wav,129751_249368_Target_Chorus.wav
129880,250755,398393,129880_250755_Anchor_Chorus.wav,129880_398393_Target_Chorus.wav
129882,1162770,1217790,129882_1162770_Anchor_Chorus.wav,129882_1217790_Target_Chorus.wav
130103,253026,950513,130103_253026_Anchor_Chorus.wav,130103_950513_Target_Chorus.wav
130108,1579721,529475,130108_1579721_Anchor_Chorus.wav,130108_529475_Target_Chorus.wav
130689,641403,1457289,130689_641403_Anchor_Chorus.wav,130689_1457289_Target_Chorus.wav
131046,824841,1689815,131046_824841_Anchor_Chorus.wav,131046_1689815_Target_Chorus.wav
131101,260513,879708,131101_260513_Anchor_Chorus.wav,131101_879708_Target_Chorus.wav
131165,913629,1113303,131165_913629_Anchor_Chorus.wav,131165_1113303_Target_Chorus.wav
131283,728410,1054950,131283_728410_Anchor_Chorus.wav,131283_1054950_Target_Chorus.wav
131312,817788,262254,131312_817788_Anchor_Chorus.wav,131312_262254_Target_Chorus.wav
131373,271640,475758,131373_271640_Anchor_Chorus.wav,131373_475758_Target_Chorus.wav
131495,264017,1317355,131495_264017_Anchor_Chorus.wav,131495_1317355_Target_Chorus.wav
131504,273317,343014,131504_273317_Anchor_Chorus.wav,131504_343014_Target_Chorus.wav
131527,1207482,1264885,131527_1207482_Anchor_Chorus.wav,131527_1264885_Target_Chorus.wav
131546,1230216,1282500,131546_1230216_Anchor_Chorus.wav,131546_1282500_Target_Chorus.wav
131565,313476,861641,131565_313476_Anchor_Chorus.wav,131565_861641_Target_Chorus.wav
131680,264998,1146880,131680_264998_Anchor_Chorus.wav,131680_1146880_Target_Chorus.wav
131744,548892,1209578,131744_548892_Anchor_Chorus.wav,131744_1209578_Target_Chorus.wav
131786,1337020,1446050,131786_1337020_Anchor_Chorus.wav,131786_1446050_Target_Chorus.wav
131787,1408053,265207,131787_1408053_Anchor_Chorus.wav,131787_265207_Target_Chorus.wav
132180,268297,268298,132180_268297_Anchor_Chorus.wav,132180_268298_Target_Chorus.wav
132347,1675242,268974,132347_1675242_Anchor_Chorus.wav,132347_268974_Target_Chorus.wav
132422,270149,771430,132422_270149_Anchor_Chorus.wav,132422_771430_Target_Chorus.wav
132423,682995,1275404,132423_682995_Anchor_Chorus.wav,132423_1275404_Target_Chorus.wav
132426,871543,1072820,132426_871543_Anchor_Chorus.wav,132426_1072820_Target_Chorus.wav
132443,754772,916852,132443_754772_Anchor_Chorus.wav,132443_916852_Target_Chorus.wav
132450,662199,921033,132450_662199_Anchor_Chorus.wav,132450_921033_Target_Chorus.wav
132491,269909,903673,132491_269909_Anchor_Chorus.wav,132491_903673_Target_Chorus.wav
132541,1335964,1503182,132541_1335964_Anchor_Chorus.wav,132541_1503182_Target_Chorus.wav
132642,446949,769905,132642_446949_Anchor_Chorus.wav,132642_769905_Target_Chorus.wav
132715,419731,419051,132715_419731_Anchor_Chorus.wav,132715_419051_Target_Chorus.wav
132739,198176,177457,132739_198176_Anchor_Chorus.wav,132739_177457_Target_Chorus.wav
132742,599211,668720,132742_599211_Anchor_Chorus.wav,132742_668720_Target_Chorus.wav
132844,272494,272492,132844_272494_Anchor_Chorus.wav,132844_272492_Target_Chorus.wav
132910,479324,749407,132910_479324_Anchor_Chorus.wav,132910_749407_Target_Chorus.wav
132913,607677,917678,132913_607677_Anchor_Chorus.wav,132913_917678_Target_Chorus.wav
132987,273591,1363139,132987_273591_Anchor_Chorus.wav,132987_1363139_Target_Chorus.wav
133113,337010,694759,133113_337010_Anchor_Chorus.wav,133113_694759_Target_Chorus.wav
133182,274845,885084,133182_274845_Anchor_Chorus.wav,133182_885084_Target_Chorus.wav
133233,1282737,433970,133233_1282737_Anchor_Chorus.wav,133233_433970_Target_Chorus.wav
133511,364468,1176363,133511_364468_Anchor_Chorus.wav,133511_1176363_Target_Chorus.wav
133801,640974,1321819,133801_640974_Anchor_Chorus.wav,133801_1321819_Target_Chorus.wav
134344,476272,1638163,134344_476272_Anchor_Chorus.wav,134344_1638163_Target_Chorus.wav
134622,927887,728221,134622_927887_Anchor_Chorus.wav,134622_728221_Target_Chorus.wav
134921,290614,1016486,134921_290614_Anchor_Chorus.wav,134921_1016486_Target_Chorus.wav
135000,291189,780793,135000_291189_Anchor_Chorus.wav,135000_780793_Target_Chorus.wav
135154,1363022,1051035,135154_1363022_Anchor_Chorus.wav,135154_1051035_Target_Chorus.wav
135208,1056922,1109956,135208_1056922_Anchor_Chorus.wav,135208_1109956_Target_Chorus.wav
135334,614478,1498248,135334_614478_Anchor_Chorus.wav,135334_1498248_Target_Chorus.wav
135532,612513,1526647,135532_612513_Anchor_Chorus.wav,135532_1526647_Target_Chorus.wav
135601,296541,697039,135601_296541_Anchor_Chorus.wav,135601_697039_Target_Chorus.wav
135619,498451,531699,135619_498451_Anchor_Chorus.wav,135619_531699_Target_Chorus.wav
135664,456324,1434618,135664_456324_Anchor_Chorus.wav,135664_1434618_Target_Chorus.wav
135679,1107684,297540,135679_1107684_Anchor_Chorus.wav,135679_297540_Target_Chorus.wav
135718,473000,944464,135718_473000_Anchor_Chorus.wav,135718_944464_Target_Chorus.wav
135726,1520508,1704715,135726_1520508_Anchor_Chorus.wav,135726_1704715_Target_Chorus.wav
135727,379522,1116065,135727_379522_Anchor_Chorus.wav,135727_1116065_Target_Chorus.wav
136221,494552,302401,136221_494552_Anchor_Chorus.wav,136221_302401_Target_Chorus.wav
136609,1333873,1595254,136609_1333873_Anchor_Chorus.wav,136609_1595254_Target_Chorus.wav
137051,310391,310393,137051_310391_Anchor_Chorus.wav,137051_310393_Target_Chorus.wav
137093,424266,742175,137093_424266_Anchor_Chorus.wav,137093_742175_Target_Chorus.wav
137173,627893,310781,137173_627893_Anchor_Chorus.wav,137173_310781_Target_Chorus.wav
137218,424424,1084750,137218_424424_Anchor_Chorus.wav,137218_1084750_Target_Chorus.wav
137321,457369,562413,137321_457369_Anchor_Chorus.wav,137321_562413_Target_Chorus.wav
137745,375862,1499884,137745_375862_Anchor_Chorus.wav,137745_1499884_Target_Chorus.wav
138011,533798,1120018,138011_533798_Anchor_Chorus.wav,138011_1120018_Target_Chorus.wav
138365,498847,1618211,138365_498847_Anchor_Chorus.wav,138365_1618211_Target_Chorus.wav
138543,320977,1547855,138543_320977_Anchor_Chorus.wav,138543_1547855_Target_Chorus.wav
138555,676360,1327900,138555_676360_Anchor_Chorus.wav,138555_1327900_Target_Chorus.wav
138966,555632,1278482,138966_555632_Anchor_Chorus.wav,138966_1278482_Target_Chorus.wav
139181,445402,1287529,139181_445402_Anchor_Chorus.wav,139181_1287529_Target_Chorus.wav
139182,865271,919844,139182_865271_Anchor_Chorus.wav,139182_919844_Target_Chorus.wav
139338,327147,327148,139338_327147_Anchor_Chorus.wav,139338_327148_Target_Chorus.wav
139433,328177,1539833,139433_328177_Anchor_Chorus.wav,139433_1539833_Target_Chorus.wav
139624,329925,1467369,139624_329925_Anchor_Chorus.wav,139624_1467369_Target_Chorus.wav
139690,1502004,476517,139690_1502004_Anchor_Chorus.wav,139690_476517_Target_Chorus.wav
139764,486183,578106,139764_486183_Anchor_Chorus.wav,139764_578106_Target_Chorus.wav
139819,1645809,1662750,139819_1645809_Anchor_Chorus.wav,139819_1662750_Target_Chorus.wav
140363,1019733,1023759,140363_1019733_Anchor_Chorus.wav,140363_1023759_Target_Chorus.wav
140484,624607,1314934,140484_624607_Anchor_Chorus.wav,140484_1314934_Target_Chorus.wav
140672,590337,666057,140672_590337_Anchor_Chorus.wav,140672_666057_Target_Chorus.wav
140735,1444168,917373,140735_1444168_Anchor_Chorus.wav,140735_917373_Target_Chorus.wav
141043,1668824,1682907,141043_1668824_Anchor_Chorus.wav,141043_1682907_Target_Chorus.wav
141096,667122,1317689,141096_667122_Anchor_Chorus.wav,141096_1317689_Target_Chorus.wav
141427,587475,1445758,141427_587475_Anchor_Chorus.wav,141427_1445758_Target_Chorus.wav
141766,345925,539987,141766_345925_Anchor_Chorus.wav,141766_539987_Target_Chorus.wav
141909,785668,799031,141909_785668_Anchor_Chorus.wav,141909_799031_Target_Chorus.wav
141963,645474,1044114,141963_645474_Anchor_Chorus.wav,141963_1044114_Target_Chorus.wav
142049,517586,1154570,142049_517586_Anchor_Chorus.wav,142049_1154570_Target_Chorus.wav
142224,1161345,1443256,142224_1161345_Anchor_Chorus.wav,142224_1443256_Target_Chorus.wav
142787,998741,1692027,142787_998741_Anchor_Chorus.wav,142787_1692027_Target_Chorus.wav
142795,1721263,353593,142795_1721263_Anchor_Chorus.wav,142795_353593_Target_Chorus.wav
142912,823361,1558043,142912_823361_Anchor_Chorus.wav,142912_1558043_Target_Chorus.wav
143052,435451,1386023,143052_435451_Anchor_Chorus.wav,143052_1386023_Target_Chorus.wav
143516,357612,357785,143516_357612_Anchor_Chorus.wav,143516_357785_Target_Chorus.wav
143598,996178,886608,143598_996178_Anchor_Chorus.wav,143598_886608_Target_Chorus.wav
144244,363035,1748907,144244_363035_Anchor_Chorus.wav,144244_1748907_Target_Chorus.wav
145199,1375755,1316436,145199_1375755_Anchor_Chorus.wav,145199_1316436_Target_Chorus.wav
145223,369781,723571,145223_369781_Anchor_Chorus.wav,145223_723571_Target_Chorus.wav
145261,1511620,875467,145261_1511620_Anchor_Chorus.wav,145261_875467_Target_Chorus.wav
145942,374351,455219,145942_374351_Anchor_Chorus.wav,145942_455219_Target_Chorus.wav
146018,576317,631117,146018_576317_Anchor_Chorus.wav,146018_631117_Target_Chorus.wav
146553,1325675,504682,146553_1325675_Anchor_Chorus.wav,146553_504682_Target_Chorus.wav
146557,432426,569250,146557_432426_Anchor_Chorus.wav,146557_569250_Target_Chorus.wav
147103,474787,1038857,147103_474787_Anchor_Chorus.wav,147103_1038857_Target_Chorus.wav
147499,1155786,609490,147499_1155786_Anchor_Chorus.wav,147499_609490_Target_Chorus.wav
147954,431597,461205,147954_431597_Anchor_Chorus.wav,147954_461205_Target_Chorus.wav
148123,561512,593306,148123_561512_Anchor_Chorus.wav,148123_593306_Target_Chorus.wav
148245,962006,640979,148245_962006_Anchor_Chorus.wav,148245_640979_Target_Chorus.wav
148555,1487388,431339,148555_1487388_Anchor_Chorus.wav,148555_431339_Target_Chorus.wav
148607,1495160,979474,148607_1495160_Anchor_Chorus.wav,148607_979474_Target_Chorus.wav
149165,633644,398288,149165_633644_Anchor_Chorus.wav,149165_398288_Target_Chorus.wav
149345,832143,1437119,149345_832143_Anchor_Chorus.wav,149345_1437119_Target_Chorus.wav
149426,1235779,1095785,149426_1235779_Anchor_Chorus.wav,149426_1095785_Target_Chorus.wav
149647,405141,560967,149647_405141_Anchor_Chorus.wav,149647_560967_Target_Chorus.wav
149687,523937,579888,149687_523937_Anchor_Chorus.wav,149687_579888_Target_Chorus.wav
149801,1023306,808938,149801_1023306_Anchor_Chorus.wav,149801_808938_Target_Chorus.wav
150086,544820,905441,150086_544820_Anchor_Chorus.wav,150086_905441_Target_Chorus.wav
150539,1234561,1363154,150539_1234561_Anchor_Chorus.wav,150539_1363154_Target_Chorus.wav
150545,873447,885504,150545_873447_Anchor_Chorus.wav,150545_885504_Target_Chorus.wav
150595,1390983,1442854,150595_1390983_Anchor_Chorus.wav,150595_1442854_Target_Chorus.wav
150621,1349985,1164942,150621_1349985_Anchor_Chorus.wav,150621_1164942_Target_Chorus.wav
150625,1071009,1081254,150625_1071009_Anchor_Chorus.wav,150625_1081254_Target_Chorus.wav
150834,421743,891590,150834_421743_Anchor_Chorus.wav,150834_891590_Target_Chorus.wav
150959,51155,984059,150959_51155_Anchor_Chorus.wav,150959_984059_Target_Chorus.wav
151025,424287,424321,151025_424287_Anchor_Chorus.wav,151025_424321_Target_Chorus.wav
151375,428640,459742,151375_428640_Anchor_Chorus.wav,151375_459742_Target_Chorus.wav
151915,436707,1469228,151915_436707_Anchor_Chorus.wav,151915_1469228_Target_Chorus.wav
151949,1072918,1291872,151949_1072918_Anchor_Chorus.wav,151949_1291872_Target_Chorus.wav
152067,1306724,1469601,152067_1306724_Anchor_Chorus.wav,152067_1469601_Target_Chorus.wav
152079,439500,1150928,152079_439500_Anchor_Chorus.wav,152079_1150928_Target_Chorus.wav
152240,1376384,1744185,152240_1376384_Anchor_Chorus.wav,152240_1744185_Target_Chorus.wav
152642,465955,485802,152642_465955_Anchor_Chorus.wav,152642_485802_Target_Chorus.wav
153100,451776,452484,153100_451776_Anchor_Chorus.wav,153100_452484_Target_Chorus.wav
153251,917819,942757,153251_917819_Anchor_Chorus.wav,153251_942757_Target_Chorus.wav
153270,461726,1397843,153270_461726_Anchor_Chorus.wav,153270_1397843_Target_Chorus.wav
153526,459314,827697,153526_459314_Anchor_Chorus.wav,153526_827697_Target_Chorus.wav
154887,770566,854905,154887_770566_Anchor_Chorus.wav,154887_854905_Target_Chorus.wav
154904,553665,1141585,154904_553665_Anchor_Chorus.wav,154904_1141585_Target_Chorus.wav
154913,803935,1169743,154913_803935_Anchor_Chorus.wav,154913_1169743_Target_Chorus.wav
154953,1084984,1211100,154953_1084984_Anchor_Chorus.wav,154953_1211100_Target_Chorus.wav
155026,1000226,1562920,155026_1000226_Anchor_Chorus.wav,155026_1562920_Target_Chorus.wav
155201,1082540,1488526,155201_1082540_Anchor_Chorus.wav,155201_1488526_Target_Chorus.wav
155629,473302,811252,155629_473302_Anchor_Chorus.wav,155629_811252_Target_Chorus.wav
155870,1507095,1528321,155870_1507095_Anchor_Chorus.wav,155870_1528321_Target_Chorus.wav
155872,1582267,844973,155872_1582267_Anchor_Chorus.wav,155872_844973_Target_Chorus.wav
156340,1529682,1546498,156340_1529682_Anchor_Chorus.wav,156340_1546498_Target_Chorus.wav
156399,1118006,480429,156399_1118006_Anchor_Chorus.wav,156399_480429_Target_Chorus.wav
156674,1457243,791657,156674_1457243_Anchor_Chorus.wav,156674_791657_Target_Chorus.wav
156821,485244,485728,156821_485244_Anchor_Chorus.wav,156821_485728_Target_Chorus.wav
156902,1055856,1096395,156902_1055856_Anchor_Chorus.wav,156902_1096395_Target_Chorus.wav
157095,488254,488263,157095_488254_Anchor_Chorus.wav,157095_488263_Target_Chorus.wav
158173,500159,1510449,158173_500159_Anchor_Chorus.wav,158173_1510449_Target_Chorus.wav
158205,883367,1754833,158205_883367_Anchor_Chorus.wav,158205_1754833_Target_Chorus.wav
158488,1152393,1396546,158488_1152393_Anchor_Chorus.wav,158488_1396546_Target_Chorus.wav
158926,1577069,668592,158926_1577069_Anchor_Chorus.wav,158926_668592_Target_Chorus.wav
158982,1401362,1634116,158982_1401362_Anchor_Chorus.wav,158982_1634116_Target_Chorus.wav
159013,508112,672095,159013_508112_Anchor_Chorus.wav,159013_672095_Target_Chorus.wav
159083,585226,607878,159083_585226_Anchor_Chorus.wav,159083_607878_Target_Chorus.wav
159105,556164,1154698,159105_556164_Anchor_Chorus.wav,159105_1154698_Target_Chorus.wav
159584,513143,1194952,159584_513143_Anchor_Chorus.wav,159584_1194952_Target_Chorus.wav
160058,1074714,1019645,160058_1074714_Anchor_Chorus.wav,160058_1019645_Target_Chorus.wav
160162,1272586,605780,160162_1272586_Anchor_Chorus.wav,160162_605780_Target_Chorus.wav
160216,1251330,1471756,160216_1251330_Anchor_Chorus.wav,160216_1471756_Target_Chorus.wav
160262,520915,1126189,160262_520915_Anchor_Chorus.wav,160262_1126189_Target_Chorus.wav
160332,519236,1014571,160332_519236_Anchor_Chorus.wav,160332_1014571_Target_Chorus.wav
160595,1236248,1395408,160595_1236248_Anchor_Chorus.wav,160595_1395408_Target_Chorus.wav
160849,522838,1720679,160849_522838_Anchor_Chorus.wav,160849_1720679_Target_Chorus.wav
161002,1224864,523710,161002_1224864_Anchor_Chorus.wav,161002_523710_Target_Chorus.wav
161186,1508953,1107060,161186_1508953_Anchor_Chorus.wav,161186_1107060_Target_Chorus.wav
161313,731495,887785,161313_731495_Anchor_Chorus.wav,161313_887785_Target_Chorus.wav
161315,526075,621937,161315_526075_Anchor_Chorus.wav,161315_621937_Target_Chorus.wav
161325,1224254,526093,161325_1224254_Anchor_Chorus.wav,161325_526093_Target_Chorus.wav
161983,1394820,531193,161983_1394820_Anchor_Chorus.wav,161983_531193_Target_Chorus.wav
